SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
513534,VARDHMAN IND,X ,Q,13.60,13.60,12.70,13.38,13.38,13.05,31,6343,81336.00,
513540,T.N.STEEL TU,P ,Q,37.95,38.75,37.05,37.05,37.05,37.05,7,1400,52395.00,
513544,MARDIA SAMYG,Z ,Q,2.67,2.67,2.67,2.67,2.67,2.67,5,619,1652.00,
513548,SHARDA ISPAT,XT,Q,94.00,94.00,94.00,94.00,94.00,94.00,1,20,1880.00,
513554,MAHA STEEL  ,B ,Q,105.60,106.45,86.05,86.05,86.05,107.55,1077,190323,17655820.00,
513566,NOVA IRON&ST,ST,Q,8.75,8.80,8.75,8.80,8.80,8.75,2,96,841.00,
513597,SURANA INDS ,B ,Q,3.56,3.85,3.55,3.63,3.75,3.71,24,24419,88995.00,
513599,HIND.COPPER ,A ,Q,84.60,84.60,78.70,80.20,80.20,85.05,4453,1062103,86446143.00,
513605,SRIPIPES    ,B ,Q,373.00,384.00,366.80,378.90,378.90,377.05,520,18209,6853726.00,
513642,AXEL POLYMER,XT,Q,27.50,27.50,25.65,25.65,25.65,27.00,12,3652,94228.00,
513683,NLCINDIA    ,A ,Q,104.45,106.45,102.00,102.65,102.65,104.15,711,67263,7003767.00,
513687,SPECTRA IND.,X ,Q,31.00,31.90,29.40,29.50,29.40,30.90,37,5183,155669.00,
513691,JMT AUTO LTD,T ,Q,5.30,5.35,5.05,5.08,5.07,5.21,95,101723,527404.00,
513693,KIC METALIKS,X ,Q,217.05,221.35,214.00,221.10,221.30,217.05,73,47045,10396560.00,
513699,SOLID STONE ,X ,Q,73.95,73.95,67.45,73.95,73.95,71.00,4,17,1244.00,
513703,KUMAR WIRE  ,XT,Q,36.00,36.30,34.45,35.10,35.10,34.60,19,3302,117437.00,
513709,SHILP GRAVUR,X ,Q,145.00,149.65,138.00,147.60,147.60,146.30,106,8038,1164615.00,
513713,WHITEORG    ,XT,Q,119.20,128.00,118.00,122.95,122.20,123.95,177,21448,2679552.00,
513729,ARO GRANITE ,B ,Q,67.25,70.25,65.35,68.50,68.50,67.25,171,16645,1134588.00,
514010,HIM.FIBRES  ,X ,Q,6.20,7.00,6.15,6.80,6.80,6.80,7,1541,9714.00,
514028,RAJKAMAL SYN,X ,Q,16.65,18.10,16.50,18.10,18.10,17.25,128,21580,372573.00,
514030,DEEPAK SPINN,X ,Q,97.25,101.75,97.00,99.95,100.00,97.25,24,1911,189372.00,
514034,JBF IND.LTD ,B ,Q,182.95,185.70,171.15,173.70,173.70,182.15,282,14305,2567969.00,
514036,LOY.TEX MILL,X ,Q,706.95,706.95,660.00,690.00,690.00,656.00,7,28,18787.00,
514043,HIMAT.SEIDE ,B ,Q,353.00,357.60,345.00,346.45,348.00,351.80,356,12592,4391524.00,
514045,BSL LTD.    ,B ,Q,95.05,95.05,86.05,90.55,90.55,93.30,195,16397,1450613.00,
514087,PBM POLYTEX ,X ,Q,92.95,95.00,91.25,94.40,94.50,91.05,16,971,91308.00,
514113,ADHINATH TEX,XT,Q,5.70,5.70,5.70,5.70,5.70,5.70,1,100,570.00,
514118,ESKAY K'N'IT,XT,Q,0.27,0.27,0.27,0.27,0.27,0.26,2,52,14.00,
514128,KONARK SYN. ,ST,Q,19.70,19.70,19.70,19.70,19.70,20.10,3,1050,20685.00,
514138,SURYALATA SP,X ,Q,162.40,162.40,162.40,162.40,162.40,164.00,2,100,16240.00,
514140,SURYAVA SPIN,XT,Q,7.09,7.82,7.09,7.82,7.82,7.46,3,300,2156.00,
514142,TT LTD.     ,B ,Q,113.35,116.00,104.80,110.50,110.50,110.35,320,20938,2322816.00,
514144,UNIWORTH LTD,XT,Q,0.97,0.97,0.97,0.97,0.97,0.96,5,1649,1599.00,
514162,WELSPUN (I) ,A ,Q,69.50,70.10,67.50,68.55,68.55,69.05,1138,241730,16709073.00,
514165,IND.ACRYLICS,X ,Q,17.25,17.90,17.25,17.65,17.55,17.40,182,147414,2591311.00,
514167,GANESH ECOSP,B ,Q,405.10,415.00,393.50,393.80,393.50,401.00,109,4496,1795011.00,
514175,VARDHMAN POL,B ,Q,34.40,34.40,33.35,33.55,33.75,33.25,21,971,32630.00,
514183,BLA ROS IND ,XT,Q,44.60,46.70,44.60,45.00,45.00,44.55,78,11368,520900.00,
514197,ST CORP     ,XT,Q,33.25,33.25,33.25,33.25,33.25,33.90,2,26,864.00,
514211,SUMEET INDUS,B ,Q,28.40,28.40,27.10,27.25,27.25,27.75,1058,302049,8345392.00,
514215,BINNY LTD.  ,X ,Q,244.50,250.00,230.00,243.05,243.05,238.75,149,12285,2967232.00,
514223,RAMGOPAL POL,T ,Q,7.01,7.01,7.00,7.01,7.01,6.68,14,3200,22427.00,
514234,SANGAM INDIA,B ,Q,175.00,175.00,171.00,172.35,171.45,173.25,53,1564,270239.00,
514266,ZENITH FIBRE,XT,Q,123.00,127.95,123.00,123.40,123.05,122.00,10,292,36046.00,
514274,AARVEE DENIM,B ,Q,50.00,50.45,48.70,48.85,48.85,49.15,41,4248,208879.00,
514280,SANRHEA TECH,XT,Q,44.00,44.00,44.00,44.00,44.00,46.05,1,98,4312.00,
514286,ASHIMA LTD. ,B ,Q,30.30,30.60,29.70,30.25,30.25,30.30,292,75724,2282348.00,
514300,PIONEER EMB ,B ,Q,40.90,42.50,39.45,40.10,40.20,40.20,175,10168,413828.00,
514302,VIPPY SPIN. ,X ,Q,52.05,52.05,51.25,51.25,51.25,51.50,14,1977,101369.00,
514318,JATTAINDUS  ,P ,Q,34.05,34.05,34.05,34.05,34.05,35.50,1,100,3405.00,
514322,KAMADGIRI   ,X ,Q,137.00,143.95,135.00,135.90,138.00,138.35,37,1167,159583.00,
514324,OMNITEX IND.,XT,Q,17.85,17.85,17.85,17.85,17.85,17.85,1,100,1785.00,
514326,PATSPIN INDI,B ,Q,24.80,24.85,23.35,24.40,24.75,24.20,59,6342,152315.00,
514330,OVERSEAS SYN,XT,Q,8.30,8.30,8.30,8.30,8.30,8.20,4,11000,91300.00,
514348,WINSOME YRN ,B ,Q,2.09,2.10,2.09,2.10,2.10,2.12,2,1736,3635.00,
514354,PREMIER POLY,B ,Q,39.00,39.60,36.50,39.60,39.60,39.00,9,1257,47191.00,
514358,EVERLON SYN.,X ,Q,21.75,21.75,20.00,20.85,20.00,20.78,9,303,6522.00,
514386,GUJ COTEX   ,X ,Q,3.54,3.54,3.54,3.54,3.54,3.54,1,130,460.00,
514394,AJIL        ,X ,Q,75.00,75.00,71.50,71.50,71.50,72.20,24,3511,255273.00,
514400,GARWARE SYN.,X ,Q,10.00,10.50,10.00,10.50,10.50,10.00,8,2417,24620.00,
514412,SARUPINDUS  ,X ,Q,71.05,71.05,65.05,67.25,67.20,72.25,148,17954,1207379.00,
514418,MANORG      ,X ,Q,211.00,224.60,201.10,216.00,220.00,206.55,621,41413,8876156.00,
514428,HINDU.ADHESI,X ,Q,103.25,109.45,103.25,108.05,108.00,107.95,42,3757,401405.00,
514442,SRI KPR IND ,XT,Q,28.55,29.95,28.50,29.90,29.90,30.00,11,3477,99762.00,
514450,MAHA.RUBTECH,X ,Q,56.50,56.50,53.10,53.45,55.45,53.95,22,2385,130761.00,
514460,OSWAL YARNS ,XT,Q,6.20,6.20,6.20,6.20,6.20,6.20,3,132,818.00,
514470,WIMSOME TEXT,B ,Q,67.00,67.70,62.15,62.50,62.50,63.45,75,7327,457669.00,
514474,FAIRDEAL FIL,X ,Q,45.00,46.45,41.50,43.05,43.05,42.85,32,52567,2234290.00,
515018,REG.CERAMIC ,T ,Q,6.28,6.80,6.27,6.52,6.52,6.60,18,1964,12819.00,
515030,ASAHI IN.GLA,B ,Q,349.10,366.50,349.05,360.75,361.00,343.90,327,19299,6939441.00,
515037,MURD.CERAM  ,B ,Q,47.55,48.00,45.40,46.30,46.10,47.70,113,15061,708243.00,
515043,SAINT-GOBAIN,XT,Q,56.70,57.80,55.80,55.95,55.95,56.90,276,75121,4234893.00,
515055,ANANTRAJ    ,B ,Q,66.15,68.35,66.00,66.65,66.65,67.00,1914,449001,30240259.00,
515085,RESTILE CER.,X ,Q,7.14,8.71,7.14,8.60,8.60,7.34,39,7113,60195.00,
515093,MADHAV MARB.,B ,Q,64.35,65.00,63.40,64.75,64.75,63.65,26,3303,212105.00,
515127,RAMASIGNS   ,X ,Q,17.45,18.30,17.10,18.30,18.30,18.00,8,4731,81778.00,
515147,HALDYN GLASS,X ,Q,44.00,46.40,43.20,45.80,45.80,43.75,400,111935,5031209.00,
516003,SARDA PLY.  ,ST,Q,166.00,166.00,155.00,157.80,155.00,159.05,11,865,137452.00,
516007,MANGALAM TIM,T ,Q,35.45,35.90,34.55,35.90,35.90,34.90,18,1614,56266.00,
516016,SHREYANS IND,B ,Q,185.00,190.00,181.70,184.45,184.50,185.70,251,15316,2843319.00,
516020,AGIO PAPER  ,X ,Q,4.86,4.86,4.86,4.86,4.86,4.86,1,50,243.00,
516022,STAR PAPER  ,B ,Q,269.80,275.50,260.65,267.25,267.25,266.20,1364,63967,17169168.00,
516030,YASH PAPERS ,X ,Q,69.50,71.65,64.60,70.50,70.50,67.85,609,117733,8134234.00,
516064,ARROWGREEN  ,B ,Q,476.40,481.65,457.10,472.35,472.35,473.00,146,2259,1067924.00,
516072,VISHNU CHEM ,T ,Q,385.10,400.00,385.10,389.30,391.00,395.90,15,1607,622582.00,
516078,JUMBO BAG   ,Z ,Q,16.30,17.60,16.00,17.55,17.55,16.80,12,1415,23165.00,
516082,N.R.AGARWAL ,B ,Q,478.55,482.00,448.95,459.45,463.00,471.40,331,9046,4250273.00,
516086,SH.RAJES.PAP,XT,Q,15.75,15.75,15.05,15.05,15.05,15.25,5,771,11604.00,
516092,PUDMJEE IND ,B ,Q,14.90,14.90,13.56,14.25,14.25,14.03,17,11984,172373.00,
516096,SANGAL PAPER,XT,Q,150.90,152.00,147.00,147.00,147.00,145.50,7,250,37426.00,
516106,SH.KARTHIK P,X ,Q,19.20,20.05,19.10,20.00,20.00,19.10,43,14011,273460.00,
516108,S.I.PAPER   ,XT,Q,135.00,147.55,135.00,143.90,143.00,140.55,60,11493,1658653.00,
516110,SCANDENT    ,X ,Q,20.00,20.00,19.60,20.00,20.00,19.06,27,2862,57238.00,
517015,VINDHYA TELE,B ,Q,1100.00,1160.00,1078.00,1136.55,1156.00,1094.95,509,3748,4192904.00,
517035,RUTTONSHA IN,XT,Q,50.10,54.60,50.05,52.55,52.00,52.10,15,2031,108793.00,
517041,ADORWELDING ,B ,Q,503.70,511.65,492.10,497.85,497.85,500.05,80,1405,701931.00,
517059,SALZER ELEC ,B ,Q,210.75,214.85,197.00,210.10,210.10,208.65,211,10689,2245712.00,
517063,JETINFOTRAN ,X ,Q,69.70,69.70,67.50,67.50,67.50,69.15,8,445,30201.00,
517080,HIGHGROUND  ,B ,Q,14.29,14.32,13.45,13.60,13.60,14.15,270,265386,3600554.00,
517096,APLAB LTD.  ,XT,Q,22.50,22.60,22.00,22.60,22.60,23.00,4,550,12366.00,
517119,PCS TECH    ,X ,Q,29.60,30.20,28.40,29.75,29.75,29.85,51,6611,192437.00,
517140,MOSER BEAR  ,T ,Q,4.85,5.09,4.85,4.93,4.94,4.88,139,82600,411893.00,
517146,USHA MART.LT,B ,Q,26.40,27.00,25.55,25.90,25.90,26.75,669,277277,7287718.00,
517164,ZENITH COMP.,XT,Q,1.90,1.90,1.90,1.90,1.90,1.90,2,652,1238.00,
517166,SPEL SEMICON,XT,Q,15.00,15.45,14.06,14.54,15.00,14.80,62,22113,324315.00,
517168,SUBROS LTD. ,B ,Q,348.00,374.90,330.00,347.20,346.55,341.70,667,15383,5440777.00,
517174,HONEYWELL   ,B ,Q,17000.00,17171.00,16900.00,16995.75,16995.75,16894.05,52,4597,78132319.00,
517206,LUMAX IND   ,B ,Q,1881.15,1900.00,1828.25,1847.25,1830.05,1847.85,57,521,975119.00,
517214,SPICEMOBI   ,B ,Q,23.05,23.05,22.35,22.50,23.00,22.40,8,1450,32632.00,
517224,SUJANA INDUS,T ,Q,1.15,1.17,1.10,1.17,1.17,1.12,60,111213,126969.00,
517236,CALCOM VISIO,XT,Q,13.68,13.68,13.68,13.68,13.68,13.68,2,350,4788.00,
517238,DYNAVISION  ,P ,Q,81.00,85.00,81.00,85.00,85.00,81.00,4,400,32800.00,
517258,PRECISION EL,XT,Q,31.25,31.25,30.50,31.25,31.25,29.80,10,1871,58307.00,
517271,HBL P SYS   ,B ,Q,61.90,63.70,60.05,62.25,62.25,61.10,1110,196685,12238838.00,
517288,GUJARATPOLY ,X ,Q,13.44,13.44,12.16,13.39,13.39,12.80,18,1852,23595.00,
517300,GUJ.IND.POW.,B ,Q,119.00,123.90,118.55,122.25,122.50,120.35,383,30197,3646953.00,
517330,CMI LTD.    ,B ,Q,264.00,267.35,259.15,260.25,260.25,258.90,92,4173,1092812.00,
517334,MOTHERSON SS,A ,Q,367.00,369.00,358.50,363.20,361.00,365.35,1165,97977,35786391.00,
517344,MINDTECK (I),B ,Q,78.50,78.50,74.25,75.10,75.10,75.90,85,4423,333701.00,
517354,HAVELLSINDIA,A ,Q,528.40,532.50,511.15,524.70,524.70,522.05,2555,148087,77912050.00,
517370,INCAP LTD.  ,XT,Q,105.00,105.00,98.50,105.00,105.00,103.20,15,757,75782.00,
517372,GUJ.INTRUX  ,XT,Q,115.00,120.40,112.30,118.95,118.75,115.40,51,6816,796960.00,
517380,IGARSHI MOT ,B ,Q,838.25,839.85,825.65,829.70,829.70,829.05,32,44840,37217570.00,
517385,SYMPHONY    ,A ,Q,1810.80,1850.05,1770.00,1802.80,1794.10,1810.80,761,343569,624237038.00,XD
517393,VINTRON INF.,XT,Q,0.46,0.46,0.46,0.46,0.46,0.44,1,1,0.00,
517399,VXL INSTRUM.,XT,Q,7.27,7.27,7.27,7.27,7.27,6.93,3,195,1417.00,
517415,LEE&NEE SOFT,XT,Q,4.94,4.94,4.94,4.94,4.94,5.04,12,3416,16875.00,
517417,PATEL AIRTEM,X ,Q,180.00,185.00,180.00,182.00,182.00,183.00,57,3273,595914.00,
517421,BFLYGANDHI  ,T ,Q,583.00,600.00,552.00,587.20,580.00,579.70,155,5197,3030765.00,
517429,ATHENAGLO   ,XT,Q,17.05,17.05,17.05,17.05,17.05,17.00,1,100,1705.00,
517447,R.S.SOFTWARE,B ,Q,70.10,70.10,65.80,67.75,68.10,69.65,288,31547,2138696.00,
517449,MAGNA ELECTR,X ,Q,220.00,220.00,215.00,219.20,220.00,220.00,13,240,52261.00,
517463,LINAKS MICRO,XT,Q,0.46,0.46,0.46,0.46,0.46,0.44,1,1,0.00,
517467,MARSONS     ,XT,Q,5.60,5.90,5.49,5.51,5.50,5.72,65,23292,133017.00,
517477,ELNET TECH. ,X ,Q,171.90,171.90,163.10,169.20,169.20,165.40,38,3313,545182.00,
517481,APTL        ,XT,Q,5.11,5.11,5.01,5.11,5.11,5.01,36,23867,121638.00,
517498,WEBELSOLAR  ,B ,Q,113.45,117.50,107.00,109.75,109.75,112.05,1968,185169,20768899.00,
517500,ROTO PUMPS  ,X ,Q,129.80,129.80,116.00,120.20,121.15,124.00,615,41429,5089596.00,
517506,TTK PRESTIGE,A ,Q,7339.95,7361.00,7230.15,7342.85,7310.00,7299.40,67,99,722966.00,
517514,DHINDIA     ,X ,Q,27.40,28.80,27.40,28.45,28.50,27.80,16,1385,39271.00,
517518,LEEL        ,B ,Q,277.00,290.85,265.90,278.25,278.25,271.40,1189,51343,14413624.00,
517522,RAJ GLO WIR ,X ,Q,594.40,594.40,570.60,575.45,575.00,578.95,88,2000,1163960.00,
517530,SURANATP    ,T ,Q,5.93,5.93,5.93,5.93,5.93,5.94,3,1250,7412.00,
517536,ONWARD TECHN,B ,Q,103.60,103.70,99.05,100.40,100.35,100.75,164,10688,1082381.00,
517544,CENTUM ELEC ,B ,Q,680.00,680.00,640.00,665.00,668.00,662.20,87,987,651951.00,
517546,ALFA TRANSFO,X ,Q,29.00,30.50,29.00,30.00,30.00,29.30,7,2513,74999.00,
517548,STARLITE COM,X ,Q,50.50,51.00,49.00,50.20,50.20,50.90,153,31152,1549287.00,
517552,ADVANCED MIC,Z ,Q,5.65,5.70,5.65,5.67,5.67,5.65,16,416,2358.00,
517554,NHCFOODS    ,X ,Q,14.25,16.15,14.25,15.28,15.28,14.45,275,89806,1370506.00,
517556,PVP VENT LTD,B ,Q,8.01,8.33,7.70,8.02,8.03,7.98,214,150449,1224183.00,
517562,TRIGYN TECH ,B ,Q,155.50,158.25,145.00,150.65,150.65,152.90,899,64880,9936774.00,
517569,KEI INDUST. ,B ,Q,398.00,407.90,392.00,400.80,400.80,387.50,2172,283188,113231862.00,
517571,IMPPOWERS   ,T ,Q,114.50,122.40,114.50,117.50,117.50,117.60,26,1722,205532.00,
518011,KEERTHI     ,XT,Q,161.00,161.00,157.00,159.70,159.80,157.95,27,799,127184.00,
518029,GUJ.SIDH.CEM,T ,Q,33.25,34.25,33.00,33.55,33.45,33.65,53,13680,460027.00,
518075,SURAJ PRODUC,XT,Q,18.40,18.40,18.40,18.40,18.40,19.35,1,9,165.00,
518091,ANJANI PORTL,B ,Q,230.00,230.60,222.95,225.00,225.00,225.10,52,2854,644971.00,
519003,MODINATURAL ,X ,Q,134.35,134.35,128.10,130.70,132.00,129.95,11,270,35650.00,
519031,SHAH FOOD(P),X ,Q,148.75,148.75,148.75,148.75,148.75,156.55,21,686,102042.00,
519091,TASTY BITE  ,B ,Q,8936.90,9268.45,8750.00,8841.40,8900.00,8985.55,92,327,2916933.00,
519097,RITESH INTER,XT,Q,4.20,4.20,4.20,4.20,4.20,4.00,2,194,814.00,
519105,AVT NATURAL ,B ,Q,46.10,50.90,46.10,49.90,49.90,45.75,807,83868,4079187.00,
519126,HIND.FOODS  ,X ,Q,457.80,457.80,430.00,434.55,430.00,451.80,38,2386,1041496.00,
519136,NAHAR INDUST,B ,Q,100.95,103.35,99.00,100.60,100.15,100.60,205,28339,2854701.00,
519152,VADILAL ENT ,XT,Q,899.95,900.00,899.95,900.00,900.00,899.70,2,31,27899.00,
519156,VADILAL IND ,B ,Q,841.95,855.00,810.00,820.40,820.40,838.05,248,2323,1921192.00,
519174,ASHIANA AGRO,XT,Q,2.78,2.78,2.78,2.78,2.78,2.78,4,368,1023.00,
519183,ADF FOODS LT,B ,Q,272.80,286.25,269.10,270.85,270.85,270.45,915,35034,9689032.00,
519214,WILLIAM.FIN.,XT,Q,38.50,40.00,37.50,37.60,37.50,39.00,5,430,16394.00,
519216,AJANTA SOYA ,X ,Q,60.00,63.80,57.05,62.80,62.80,62.85,44,3636,223989.00,
519224,WILLIAM.MAGO,T ,Q,109.10,113.85,109.00,111.25,111.25,112.60,14,2432,266880.00,
519230,RICHIRICH   ,XT,Q,1.90,1.99,1.85,1.85,1.85,1.90,20,4415,8704.00,
519238,SAPTARISHI A,P ,Q,7.34,7.34,7.30,7.34,7.34,7.07,5,21500,157790.00,
519248,JVL AGRO    ,B ,Q,35.50,36.05,34.00,34.80,34.80,35.15,604,148402,5243887.00,
519260,SANWARIA    ,T ,Q,24.00,24.55,22.25,24.25,24.25,23.40,1634,733528,17661031.00,
519262,PRIMA AGRO L,XT,Q,33.80,33.80,33.80,33.80,33.80,33.80,2,400,13520.00,
519279,MADHUR IND  ,X ,Q,14.10,14.18,14.00,14.18,14.18,13.51,22,7674,108450.00,
519285,TARAI FOODS ,XT,Q,6.89,6.89,6.89,6.89,6.89,6.89,1,5,34.00,
519287,MODERN DAIRI,ST,Q,10.20,10.29,9.57,9.57,9.57,9.80,44,12967,130824.00,
519295,BAMBINO AGRO,XT,Q,264.85,280.00,264.85,271.00,271.00,272.65,47,2288,626581.00,
519307,VIKAS WSP   ,XT,Q,16.80,17.10,15.90,16.25,16.25,16.72,523,393178,6526198.00,
519359,POONA DAL   ,X ,Q,71.35,71.35,66.10,67.20,67.20,69.50,113,12166,819102.00,
519367,TRANSGL.FOOD,XT,Q,6.00,6.07,5.96,6.07,6.07,5.96,5,1071,6423.00,
519383,ANIK INDS   ,B ,Q,42.00,42.50,41.40,41.95,41.95,41.20,33,1576,66100.00,
519421,KSE LIMITED ,XT,Q,2400.00,2400.00,2286.30,2328.90,2385.00,2406.60,155,2812,6587735.00,
519457,VIRAT CRANE ,XT,Q,47.50,47.60,45.35,46.15,46.05,47.55,34,7570,354094.00,
519475,CHORDIA FOOD,X ,Q,171.25,183.90,167.85,168.20,167.85,176.60,48,4038,684911.00,
519491,OCEAN AGRO  ,XT,Q,21.35,21.45,20.00,21.45,21.45,20.45,5,1050,22385.00,
519500,BKV INDUSTRS,XT,Q,1.51,1.51,1.51,1.51,1.51,1.52,1,100,151.00,
519532,ASIAN TEA   ,X ,Q,17.00,17.00,16.50,16.90,16.90,16.50,12,1350,22877.00,
519552,HERITGFOOD  ,B ,Q,745.25,802.40,650.00,751.40,751.40,758.55,458,5851,4455938.00,
519560,NEHA INTER. ,SS,Q,7.40,8.20,7.23,7.58,7.23,7.73,57,25163,192000.00,
519566,SIMRAN FARMS,XT,Q,150.75,163.80,148.20,163.80,163.80,156.00,54,5206,838748.00,
519570,LAKSHMI OVER,T ,Q,27.00,27.85,26.80,26.95,26.95,26.90,143,46272,1258175.00,
519588,DFM FOODS   ,B ,Q,1596.00,1626.00,1558.90,1582.00,1582.00,1619.75,85,1296,2069081.00,
519600,CCL PRODUCTS,B ,Q,295.00,299.35,289.55,294.60,293.25,294.80,204,8366,2474356.00,
519602,KELLTONTEC  ,T ,Q,117.50,121.80,112.50,113.45,113.45,116.00,164,26472,3096256.00,
519604,SURYO FOODS ,XT,Q,8.28,8.28,8.28,8.28,8.28,7.90,1,1000,8280.00,
519612,MAHAAN FOODS,X ,Q,18.45,18.45,18.45,18.45,18.45,17.60,6,1625,29981.00,
520008,RICO AUTO   ,B ,Q,86.50,89.85,86.50,87.90,87.90,87.05,776,122575,10821005.00,
520021,OMAX AUTOS. ,B ,Q,195.40,197.90,180.60,188.20,188.20,192.00,1935,90516,17278060.00,
520043,MUNJAL SHOWA,B ,Q,268.80,268.80,252.85,256.50,257.90,272.65,437,22714,5832160.00,
520051,JAMNA AUTO  ,B ,Q,73.05,74.35,70.20,73.00,73.00,72.90,944,194763,14225781.00,
520056,SUNDAR.CLAY ,B ,Q,4805.00,4832.70,4700.00,4761.65,4760.00,4890.00,20,66,313103.00,
520057,SONA KOYO ST,B ,Q,105.00,107.25,104.00,105.80,105.80,103.60,315,38174,4038931.00,
520059,MUNAUTO     ,B ,Q,84.95,86.00,82.55,84.90,84.90,83.60,275,29261,2466085.00,
520066,JAYBH.MARUTI,B ,Q,512.80,519.00,495.00,499.90,495.10,509.10,1005,16602,8431837.00,
520073,RACLGEAR    ,X ,Q,67.00,71.00,66.20,68.20,68.20,66.80,81,19817,1352197.00,
520075,SAMKRG PIST.,X ,Q,314.00,324.95,313.50,320.85,321.05,313.00,99,4634,1469127.00,
520077,AMTEK AUTO  ,T ,Q,25.10,25.80,24.00,24.70,24.70,25.25,186,48844,1215037.00,
520086,SICAL LOG   ,B ,Q,219.40,220.60,210.25,214.05,214.05,217.60,100,6343,1355690.00,
520111,RATNAMNI MET,B ,Q,1016.00,1039.95,1001.00,1015.05,1015.05,1026.70,53,582,590604.00,
520113,VESUVIUS IND,B ,Q,1432.20,1432.20,1364.10,1381.20,1370.00,1411.85,35,281,391551.00,
520119,AUTOMOTIVE S,B ,Q,92.30,92.30,87.30,88.45,89.00,91.35,100,9374,845233.00,
520127,BALURGHAT TE,XT,Q,6.10,6.10,5.80,5.80,5.80,5.88,2,310,1888.00,
520139,JAGSON AIRLI,XT,Q,3.09,3.10,2.86,2.86,2.86,2.96,19,3393,10223.00,
520141,SIBAR AUTO  ,XT,Q,21.55,21.55,21.55,21.55,21.55,20.54,29,18091,389861.00,
520151,SHREY SH LOG,B ,Q,580.05,596.50,565.05,589.00,585.05,581.70,104,2383,1396214.00,
520155,STARLOG     ,X ,Q,69.00,69.00,63.50,63.50,63.50,65.20,6,256,17089.00,
521005,INDOVATION  ,XT,Q,10.50,10.79,10.28,10.79,10.79,10.28,22,6605,69837.00,
521014,EUROTEX IND ,B ,Q,34.05,39.95,34.05,35.20,35.20,37.25,7,471,17705.00,
521016,INDO COUNT  ,A ,Q,104.25,105.20,101.30,102.35,102.35,103.80,1112,134762,13909341.00,
521018,MARAL OVERS ,B ,Q,41.10,41.60,40.15,40.30,40.65,40.45,52,7802,318676.00,
521030,NAKODA      ,T ,Q,0.48,0.50,0.46,0.50,0.50,0.48,28,31733,15158.00,
521034,SOMA TEXTILE,T ,Q,14.00,14.80,13.90,14.08,14.44,14.30,56,39854,561282.00,
521038,TAM.JAI.MILL,XT,Q,6.00,6.00,5.48,5.48,5.48,5.75,2,19,113.00,
521064,TRIDENT     ,A ,Q,79.45,79.80,77.25,77.65,77.55,78.95,811,103303,8105902.00,
521068,HISAR SPIN. ,P ,Q,18.50,18.50,18.50,18.50,18.50,17.65,1,200,3700.00,
521070,ALOK INDS.  ,T ,Q,3.52,3.64,3.41,3.56,3.56,3.55,323,668406,2376108.00,
521082,SPENTEX INDS,T ,Q,6.42,6.42,6.05,6.17,6.20,6.15,42,33930,210347.00,
521097,AMARJOTHI SP,X ,Q,172.70,172.70,160.00,162.10,161.90,168.75,178,14696,2438328.00,
521105,OLYMPIA IND.,XT,Q,208.70,219.00,206.00,218.95,219.00,208.70,11,216,45977.00,
521109,NAGREEKA EXP,T ,Q,38.50,38.50,37.00,38.50,38.50,37.75,8,460,17556.00,
521113,SUDITI IND. ,XT,Q,89.00,89.00,82.50,89.00,89.00,84.95,64,4962,433350.00,
521127,KHATOR FIBRE,XT,Q,20.00,20.00,20.00,20.00,20.00,20.20,1,1,20.00,
521131,SBFL        ,X ,Q,8.30,8.30,8.30,8.30,8.30,8.31,7,2300,19090.00,
521141,ADITYA SPIN.,XT,Q,8.75,8.76,8.75,8.76,8.76,8.80,4,862,7544.00,
521149,PRIME URBAN ,X ,Q,22.00,22.80,22.00,22.55,22.70,21.65,7,1456,32342.00,
521151,DHANLXMI FAB,X ,Q,35.00,37.00,34.85,35.00,34.85,36.65,17,2030,70762.00,
521161,SRI LAK.SAR.,XT,Q,26.90,26.90,26.90,26.90,26.90,26.80,1,2642,71069.00,
521163,ZODIAC CLOTH,B ,Q,212.65,212.65,200.05,205.75,205.75,208.70,78,5948,1217071.00,
521167,FRONT BUSS  ,XT,Q,9.08,9.08,9.08,9.08,9.08,8.65,10,4279,38853.00,
521180,SUPER SPIN. ,T ,Q,17.20,17.60,17.10,17.35,17.25,17.20,51,10131,176521.00,
521194,SIL INVEST  ,T ,Q,487.95,487.95,455.00,464.15,462.00,473.50,34,675,316111.00,
521200,SURYLAK.COTT,B ,Q,91.00,91.00,89.00,89.00,89.00,90.25,11,3012,271243.00,
521206,SAMTEX FASH.,X ,Q,5.05,5.05,4.60,4.85,4.62,5.04,61,25802,123646.00,
521216,DHAN ROTO SP,XT,Q,39.00,42.50,38.80,42.50,42.50,40.50,9,1073,43752.00,
521220,DAMOINDUS   ,B ,Q,126.00,128.50,122.05,126.35,127.00,124.40,29,2750,346821.00,
521226,UNI ROYAL IN,X ,Q,9.11,10.05,9.11,10.05,10.05,9.58,7,1501,15084.00,
521228,TATIA GLOB  ,ST,Q,0.56,0.56,0.54,0.54,0.54,0.56,3,1035,559.00,
521240,SAMBANDAM SP,X ,Q,154.90,157.00,152.00,156.95,157.00,150.00,12,1524,236341.00,
521242,KANDAGIRI SP,X ,Q,43.20,43.20,36.65,40.40,40.40,39.60,6,43,1828.00,
